request_index,query_id,query_label,query_cluster,gold_anchor_id,gold_anchor_label,gold_cluster,gold_anchor_available_in_cache,top1_retrieved_anchor_id,retrieved_anchor_id,retrieved_anchor_label,retrieved_cluster,top1_is_gold_anchor,topk_contains_gold_anchor,retrieved_is_same_cluster_as_gold,retrieved_is_different_cluster_from_gold,gold_pair_label,retrieved_pair_label,score_gold_anchor,score_retrieved_anchor,threshold,accepted_gold_anchor,accepted_retrieved_anchor,served_hit,served_is_tp,served_is_fp,served_unjudged,reason_if_unjudged
251,15713,0,725,47370,0,725,True,15713,15713,0,725,False,True,True,False,H0,H0,0.012032333761453629,0.09576807171106339,0.03715183585882187,False,True,True,False,False,True,self_pair
252,6865,0,746,138527,0,746,True,6865,1174,1,746,False,True,True,False,H0,H0,0.015079205855727196,0.0843099057674408,0.03715183585882187,False,True,True,False,True,False,
253,47721,0,497,191899,0,497,True,47721,47721,0,497,False,True,True,False,H0,H0,0.011500280350446701,0.0218308437615633,0.03715183585882187,False,False,False,False,False,False,
254,92970,0,897,35495,1,897,True,92970,92970,0,897,False,True,True,False,H0,H0,0.020796239376068115,0.08218394219875336,0.03715183585882187,False,True,True,False,False,True,self_pair
255,171575,0,200,122518,1,200,True,171575,171575,0,200,False,True,True,False,H0,H0,0.007466061972081661,0.0727967619895935,0.03715183585882187,False,True,True,False,False,True,self_pair
256,93645,0,718,133710,1,718,True,93645,93645,0,718,False,False,True,False,H0,H0,0.03315477818250656,0.022913949564099312,0.03715183585882187,False,False,False,False,False,False,
257,85936,0,882,85936,0,882,False,85933,85933,0,662,False,False,False,True,H0,H0,0.041971929371356964,0.028927376493811607,0.03715183585882187,True,False,False,False,False,False,
258,186837,1,656,186838,1,656,True,186838,186825,1,656,True,True,True,False,H1,H1,0.6829898357391357,0.8767257928848267,0.03715183585882187,True,True,True,True,False,False,
259,61261,0,474,63143,0,474,False,61274,61274,0,473,False,False,False,True,H0,H0,0.009523097425699234,0.011756626889109612,0.03715183585882187,False,False,False,False,False,False,
260,166378,1,112,166337,1,112,True,166378,166378,1,112,False,True,True,False,H1,H1,0.9450043439865112,0.9450043439865112,0.03715183585882187,True,True,True,False,False,True,self_pair
261,65684,0,121,167316,1,121,True,65684,65684,0,121,False,False,True,False,H0,H0,0.012682665139436722,0.031167984008789062,0.03715183585882187,False,False,False,False,False,False,
262,130065,0,886,125941,0,886,False,130065,130065,0,886,False,False,True,False,H0,H0,0.015172965824604034,0.07590410858392715,0.03715183585882187,False,True,True,False,False,True,self_pair
263,103547,0,775,27839,0,775,False,103547,103547,0,775,False,False,True,False,H0,H0,0.011338593438267708,0.03822169452905655,0.03715183585882187,False,True,True,False,False,True,self_pair
264,193002,0,367,144869,0,367,True,193002,193002,0,367,False,True,True,False,H0,H0,0.010767071507871151,0.059722818434238434,0.03715183585882187,False,True,True,False,False,True,self_pair
265,178023,0,1096,3995,0,1096,True,178023,178023,0,1096,False,False,True,False,H0,H0,0.00678914412856102,0.05002855136990547,0.03715183585882187,False,True,True,False,False,True,self_pair
266,140506,0,675,140522,0,675,True,140506,140506,0,675,False,True,True,False,H0,H0,0.033134184777736664,0.03287201747298241,0.03715183585882187,False,False,False,False,False,False,
267,179838,0,191,183395,0,191,False,179838,179838,0,191,False,False,True,False,H0,H0,0.008022313006222248,0.011563336476683617,0.03715183585882187,False,False,False,False,False,False,
268,78624,0,548,86588,0,548,False,78624,78624,0,548,False,False,True,False,H0,H0,0.012579623609781265,0.06065733730792999,0.03715183585882187,False,True,True,False,False,True,self_pair
269,16173,1,697,101620,1,697,True,16173,82952,1,697,False,True,True,False,H1,H1,0.8009399175643921,0.8779188990592957,0.03715183585882187,True,True,True,True,False,False,
270,108263,1,404,74753,1,404,True,108263,74753,1,404,False,True,True,False,H1,H1,0.8414248824119568,0.8414248824119568,0.03715183585882187,True,True,True,True,False,False,
271,124240,0,733,124240,0,733,False,183638,183638,0,733,False,False,True,False,H0,H0,0.02426479384303093,0.015261881984770298,0.03715183585882187,False,False,False,False,False,False,
272,19370,1,746,138527,0,746,True,19370,1174,1,746,False,True,True,False,H0,H1,0.08341315388679504,0.889543890953064,0.03715183585882187,True,True,True,True,False,False,
273,22178,1,497,191899,0,497,True,22178,22178,1,497,False,True,True,False,H0,H1,0.014964422211050987,0.05140795186161995,0.03715183585882187,False,True,True,False,False,True,self_pair
274,22967,0,960,22060,1,960,True,22967,22967,0,960,False,True,True,False,H0,H0,0.053067419677972794,0.05991959571838379,0.03715183585882187,True,True,True,False,False,True,self_pair
275,122518,1,200,122518,1,200,True,121392,121392,1,200,False,True,True,False,H1,H1,0.43830376863479614,0.43830376863479614,0.03715183585882187,True,True,True,True,False,False,
276,148800,0,718,133710,1,718,True,148800,148800,0,718,False,True,True,False,H0,H0,0.02327090874314308,0.14737370610237122,0.03715183585882187,False,True,True,False,False,True,self_pair
277,90354,1,790,90358,0,790,True,90354,53103,1,790,False,True,True,False,H0,H1,0.04716886207461357,0.4036903381347656,0.03715183585882187,True,True,True,True,False,False,
278,186838,1,656,186838,1,656,True,186838,186825,1,656,True,True,True,False,H1,H1,0.6829898357391357,0.8767257928848267,0.03715183585882187,True,True,True,True,False,False,
279,114038,0,1094,112598,0,1094,True,112904,112904,0,1094,False,True,True,False,H0,H0,0.01674334518611431,0.009472429752349854,0.03715183585882187,False,False,False,False,False,False,
280,166269,0,112,166337,1,112,True,166269,166269,0,112,False,False,True,False,H0,H0,0.392286092042923,0.4495014250278473,0.03715183585882187,True,True,True,False,False,True,self_pair
281,54097,0,80,54097,0,80,True,54097,54097,0,80,True,True,True,False,H0,H0,0.018859324976801872,0.018859324976801872,0.03715183585882187,False,False,False,False,False,False,
282,132677,0,317,132677,0,317,False,87295,87295,0,42,False,False,False,True,H0,H0,0.07570558786392212,0.011023438535630703,0.03715183585882187,True,False,False,False,False,False,
283,51709,0,971,145891,0,971,False,51709,51709,0,971,False,False,True,False,H0,H0,0.016259733587503433,0.09156310558319092,0.03715183585882187,False,True,True,False,False,True,self_pair
284,138382,0,367,144869,0,367,True,138382,165395,1,367,False,True,True,False,H0,H0,0.019142551347613335,0.06784575432538986,0.03715183585882187,False,True,True,False,True,False,
285,58308,1,1,51236,1,1,False,58308,58308,1,1,False,False,True,False,H1,H1,0.13356131315231323,0.13356131315231323,0.03715183585882187,True,True,True,False,False,True,self_pair
286,140522,0,675,140522,0,675,True,140522,140522,0,675,True,True,True,False,H0,H0,0.10666796565055847,0.10666796565055847,0.03715183585882187,True,True,True,False,False,True,self_pair
287,154177,0,932,125453,0,932,True,154177,154177,0,932,False,False,True,False,H0,H0,0.008832105435431004,0.02840973064303398,0.03715183585882187,False,False,False,False,False,False,
288,155820,0,201,156463,1,201,False,161619,161619,0,129,False,False,False,True,H0,H0,0.012081374414265156,0.011949967592954636,0.03715183585882187,False,False,False,False,False,False,
289,177496,1,697,101620,1,697,True,177496,101620,1,697,False,True,True,False,H1,H1,0.8795288801193237,0.8795288801193237,0.03715183585882187,True,True,True,True,False,False,
290,71489,0,438,105899,0,438,False,80412,80412,0,440,False,False,False,True,H0,H0,0.01071141380816698,0.011134832166135311,0.03715183585882187,False,False,False,False,False,False,
291,52447,0,725,47370,0,725,True,52447,52447,0,725,False,False,True,False,H0,H0,0.006058569997549057,0.05210947245359421,0.03715183585882187,False,True,True,False,False,True,self_pair
292,190020,1,746,138527,0,746,True,190020,145932,1,746,False,True,True,False,H0,H1,0.04800470545887947,0.8542649149894714,0.03715183585882187,True,True,True,True,False,False,
293,33154,1,497,191899,0,497,True,33154,33154,1,497,False,False,True,False,H0,H1,0.009903579019010067,0.05735379457473755,0.03715183585882187,False,True,True,False,False,True,self_pair
294,143864,0,897,35495,1,897,True,143864,143864,0,897,False,False,True,False,H0,H0,0.01736637018620968,0.07076524943113327,0.03715183585882187,False,True,True,False,False,True,self_pair
295,98091,1,370,98091,1,370,True,98091,98091,1,370,True,True,True,False,H1,H1,0.05844103917479515,0.05844103917479515,0.03715183585882187,True,True,True,False,False,True,self_pair
296,37198,1,718,133710,1,718,True,37198,133710,1,718,False,True,True,False,H1,H1,0.5257763862609863,0.5257763862609863,0.03715183585882187,True,True,True,True,False,False,
297,174573,0,999,14568,1,999,False,174573,174573,0,999,False,False,True,False,H0,H0,0.00755076389759779,0.029291318729519844,0.037136469036340714,False,False,False,False,False,False,
298,51636,0,656,186838,1,656,True,51636,51636,0,656,False,False,True,False,H0,H0,0.011356236413121223,0.04078100621700287,0.037136469036340714,False,True,True,False,False,True,self_pair
299,65291,1,295,78716,0,295,True,65291,64929,1,295,False,True,True,False,H0,H1,0.025761527940630913,0.6107732653617859,0.037136469036340714,False,True,True,True,False,False,
300,196476,0,750,89384,0,750,True,196476,196476,0,750,False,False,True,False,H0,H0,0.0074415612034499645,0.03511602059006691,0.037136469036340714,False,False,False,False,False,False,
301,183964,0,121,167316,1,121,True,178490,178490,0,121,False,False,True,False,H0,H0,0.009534887969493866,0.0781780555844307,0.037136469036340714,False,True,True,False,True,False,
302,6504,0,750,89384,0,750,True,6504,6504,0,750,False,False,True,False,H0,H0,0.01188757922500372,0.07100468128919601,0.037136469036340714,False,True,True,False,False,True,self_pair
303,28105,0,960,22060,1,960,True,28105,28105,0,960,False,True,True,False,H0,H0,0.01782335340976715,0.1273931860923767,0.037136469036340714,False,True,True,False,False,True,self_pair
304,71442,0,367,144869,0,367,True,71442,71442,0,367,False,True,True,False,H0,H0,0.014583812095224857,0.03328543156385422,0.037136469036340714,False,False,False,False,False,False,
305,3995,0,1096,3995,0,1096,True,3995,3995,0,1096,True,True,True,False,H0,H0,0.03879198431968689,0.03879198431968689,0.037136469036340714,True,True,True,False,False,True,self_pair
306,77479,0,593,76267,0,593,False,77479,77479,0,593,False,False,True,False,H0,H0,0.021116264164447784,0.04593844711780548,0.037136469036340714,False,True,True,False,False,True,self_pair
307,176652,1,932,125453,0,932,True,176652,176652,1,932,False,True,True,False,H0,H1,0.013924156315624714,0.07197199016809464,0.037136469036340714,False,True,True,False,False,True,self_pair
308,191860,0,821,61597,0,821,True,191860,191860,0,821,False,True,True,False,H0,H0,0.008691012859344482,0.0365753211081028,0.037136469036340714,False,False,False,False,False,False,
309,82952,1,697,101620,1,697,True,82952,16173,1,697,False,True,True,False,H1,H1,0.8588140606880188,0.8779188990592957,0.037136469036340714,True,True,True,True,False,False,
310,137956,0,404,74753,1,404,True,137956,137956,0,404,False,True,True,False,H0,H0,0.01453122217208147,0.16362088918685913,0.037136469036340714,False,True,True,False,False,True,self_pair
311,35043,0,776,154522,0,776,True,35039,35039,0,776,False,True,True,False,H0,H0,0.010641274973750114,0.009297235868871212,0.037136469036340714,False,False,False,False,False,False,
312,186498,0,821,61597,0,821,True,186498,186498,0,821,False,True,True,False,H0,H0,0.009048134088516235,0.02036609873175621,0.037136469036340714,False,False,False,False,False,False,
313,152408,1,497,191899,0,497,True,152408,152408,1,497,False,True,True,False,H0,H1,0.011326316744089127,0.06380944699048996,0.037136469036340714,False,True,True,False,False,True,self_pair
314,22186,0,457,27700,1,457,True,22186,22186,0,457,False,False,True,False,H0,H0,0.024141306057572365,0.058588385581970215,0.037136469036340714,False,True,True,False,False,True,self_pair
315,122916,0,200,122518,1,200,True,122916,121392,1,200,False,True,True,False,H0,H0,0.10940913110971451,0.10940913110971451,0.037136469036340714,True,True,True,False,True,False,
316,18722,0,718,133710,1,718,True,18722,18722,0,718,False,True,True,False,H0,H0,0.03207303583621979,0.04062005877494812,0.037136469036340714,False,True,True,False,False,True,self_pair
317,111900,0,173,122923,0,173,False,111900,111900,0,173,False,False,True,False,H0,H0,0.006429287604987621,0.06450806558132172,0.037136469036340714,False,True,True,False,False,True,self_pair
318,44974,0,609,38629,0,609,False,44974,44974,0,609,False,False,True,False,H0,H0,0.022212406620383263,0.11417675018310547,0.037136469036340714,False,True,True,False,False,True,self_pair
319,78713,0,295,78716,0,295,True,78713,78713,0,295,False,True,True,False,H0,H0,0.012465463019907475,0.011859266087412834,0.037136469036340714,False,False,False,False,False,False,
320,166050,1,112,166337,1,112,True,166050,165929,1,112,False,True,True,False,H1,H1,0.9440749287605286,0.9440749287605286,0.037136469036340714,True,True,True,True,False,False,
321,141740,1,764,53389,0,764,False,141740,141740,1,764,False,False,True,False,H0,H1,0.010564057156443596,0.03332964703440666,0.037136469036340714,False,False,False,False,False,False,
322,24173,0,750,89384,0,750,True,24173,70674,1,750,False,True,True,False,H0,H0,0.03872610256075859,0.19842742383480072,0.037136469036340714,True,True,True,False,True,False,
323,22967,0,960,22060,1,960,True,22967,22967,0,960,False,True,True,False,H0,H0,0.053067419677972794,0.05991959571838379,0.037136469036340714,True,True,True,False,False,True,self_pair
324,161497,0,367,144869,0,367,True,161497,161497,0,367,False,False,True,False,H0,H0,0.020258698612451553,0.03620249778032303,0.037136469036340714,False,False,False,False,False,False,
325,94077,1,1096,3995,0,1096,True,94077,94077,1,1096,False,True,True,False,H0,H1,0.014424026943743229,0.06622554361820221,0.037136469036340714,False,True,True,False,False,True,self_pair
326,140522,0,675,140522,0,675,True,140522,140522,0,675,True,True,True,False,H0,H0,0.10666796565055847,0.10666796565055847,0.03715183585882187,True,True,True,False,False,True,self_pair
327,87,1,804,17100,1,804,True,56108,56108,0,723,False,False,False,True,H1,H0,0.00822637788951397,0.05417391657829285,0.03715183585882187,False,True,True,False,True,False,
328,178075,0,821,61597,0,821,True,178075,178075,0,821,False,False,True,False,H0,H0,0.017733192071318626,0.048796653747558594,0.03715183585882187,False,True,True,False,False,True,self_pair
329,85071,0,697,101620,1,697,True,85071,85071,0,697,False,False,True,False,H0,H0,0.008389945141971111,0.041751135140657425,0.03715183585882187,False,True,True,False,False,True,self_pair
330,30335,0,1070,25112,0,1070,False,30335,30335,0,1070,False,False,True,False,H0,H0,0.010841895826160908,0.030975615605711937,0.03715183585882187,False,False,False,False,False,False,
331,96652,1,725,47370,0,725,True,96652,96652,1,725,False,True,True,False,H0,H1,0.03926989436149597,0.6926308870315552,0.03715183585882187,True,True,True,False,False,True,self_pair
332,144333,1,746,138527,0,746,True,144333,145932,1,746,False,False,True,False,H0,H1,0.07665091007947922,0.8877959251403809,0.03715183585882187,True,True,True,True,False,False,
333,58337,0,497,191899,0,497,True,58337,58337,0,497,False,True,True,False,H0,H0,0.007777308113873005,0.05016785487532616,0.03715183585882187,False,True,True,False,False,True,self_pair
334,23486,1,897,35495,1,897,True,23486,35495,1,897,False,True,True,False,H1,H1,0.7450000047683716,0.7450000047683716,0.03715183585882187,True,True,True,True,False,False,
335,121392,1,200,122518,1,200,True,121392,121392,1,200,False,True,True,False,H1,H1,0.43830376863479614,0.43830376863479614,0.03715183585882187,True,True,True,False,False,True,self_pair
336,91240,0,718,133710,1,718,True,91240,91240,0,718,False,True,True,False,H0,H0,0.014585894532501698,0.02259332872927189,0.037434469908475876,False,False,False,False,False,False,
337,185708,0,691,185708,0,691,True,185708,107324,0,690,True,True,False,True,H0,H0,0.030028851702809334,0.04855210706591606,0.037434469908475876,False,True,True,False,True,False,
338,70702,0,656,186838,1,656,True,70702,70702,0,656,False,False,True,False,H0,H0,0.007978958077728748,0.048152122646570206,0.037434469908475876,False,True,True,False,False,True,self_pair
339,82706,0,295,78716,0,295,True,82706,82706,0,295,False,True,True,False,H0,H0,0.02266809716820717,0.06125662103295326,0.037434469908475876,False,True,True,False,False,True,self_pair
340,166303,1,112,166337,1,112,True,166303,166303,1,112,False,True,True,False,H1,H1,0.9387437701225281,0.9440749287605286,0.037434469908475876,True,True,True,False,False,True,self_pair
341,96652,1,725,47370,0,725,True,96652,96652,1,725,False,True,True,False,H0,H1,0.03926989436149597,0.6926308870315552,0.037434469908475876,True,True,True,False,False,True,self_pair
342,67217,0,874,180828,0,874,False,96078,96078,0,855,False,False,False,True,H0,H0,0.013483178801834583,0.008414560928940773,0.037434469908475876,False,False,False,False,False,False,
343,177907,0,686,138217,0,686,False,171784,171784,0,684,False,False,False,True,H0,H0,0.031081855297088623,0.009056175127625465,0.037434469908475876,False,False,False,False,False,False,
344,100945,0,169,100945,0,169,False,100674,100674,0,165,False,False,False,True,H0,H0,0.058004993945360184,0.00826005544513464,0.037434469908475876,True,False,False,False,False,False,
345,46035,0,1096,3995,0,1096,True,46035,46035,0,1096,False,False,True,False,H0,H0,0.007976558059453964,0.015079212374985218,0.037434469908475876,False,False,False,False,False,False,
346,64846,0,675,140522,0,675,True,64846,64846,0,675,False,True,True,False,H0,H0,0.014157097786664963,0.01979488506913185,0.037434469908475876,False,False,False,False,False,False,
347,60606,0,932,125453,0,932,True,60606,60606,0,932,False,False,True,False,H0,H0,0.006947570946067572,0.10248864442110062,0.037434469908475876,False,True,True,False,False,True,self_pair
348,177913,0,821,61597,0,821,True,177913,177913,0,821,False,True,True,False,H0,H0,0.004483416676521301,0.03957494720816612,0.037434469908475876,False,True,True,False,False,True,self_pair
349,15718,0,501,15718,0,501,True,15718,15718,0,501,True,True,True,False,H0,H0,0.04967273399233818,0.04967273399233818,0.037434469908475876,True,True,True,False,False,True,self_pair
350,8679,1,404,74753,1,404,True,8679,93824,1,404,False,False,True,False,H1,H1,0.42928722500801086,0.8516102433204651,0.037434469908475876,True,True,True,True,False,False,
351,142460,0,947,142460,0,947,False,36690,36690,0,947,False,False,True,False,H0,H0,0.020618079230189323,0.00864745955914259,0.037434469908475876,False,False,False,False,False,False,
352,98067,1,746,138527,0,746,True,98067,145932,1,746,False,False,True,False,H0,H1,0.14296238124370575,0.8703354597091675,0.037434469908475876,True,True,True,True,False,False,
353,184376,0,497,191899,0,497,True,184376,184376,0,497,False,False,True,False,H0,H0,0.013964788988232613,0.09904372692108154,0.037434469908475876,False,True,True,False,False,True,self_pair
354,125142,0,429,9477,0,429,True,9477,9477,0,429,True,True,True,False,H0,H0,0.010100321844220161,0.010100321844220161,0.037434469908475876,False,False,False,False,False,False,
355,103681,0,127,117769,0,127,False,103681,103681,0,127,False,False,True,False,H0,H0,0.009378692135214806,0.021081922575831413,0.037434469908475876,False,False,False,False,False,False,
356,40413,0,718,133710,1,718,True,40413,40413,0,718,False,True,True,False,H0,H0,0.014745722524821758,0.029859447851777077,0.037434469908475876,False,False,False,False,False,False,
357,121446,1,790,90358,0,790,True,121446,149985,1,790,False,True,True,False,H0,H1,0.05420657619833946,0.5795972347259521,0.037434469908475876,True,True,True,True,False,False,
358,179392,0,211,183012,0,211,True,179392,179392,0,211,False,True,True,False,H0,H0,0.020251477137207985,0.09629916399717331,0.037434469908475876,False,True,True,False,False,True,self_pair
359,179041,0,57,179041,0,57,True,179041,179041,0,57,True,True,True,False,H0,H0,0.05787253379821777,0.05787253379821777,0.037434469908475876,True,True,True,False,False,True,self_pair
360,197498,1,241,197474,1,241,False,191604,191604,0,41,False,False,False,True,H1,H0,0.0869373232126236,0.09060191363096237,0.037434469908475876,True,True,True,False,True,False,
361,120578,0,472,68020,0,472,True,59306,59306,0,551,False,False,False,True,H0,H0,0.007855781354010105,0.00868045724928379,0.037434469908475876,False,False,False,False,False,False,
362,27622,0,750,89384,0,750,True,27622,27622,0,750,False,True,True,False,H0,H0,0.01504075713455677,0.06736942380666733,0.037434469908475876,False,True,True,False,False,True,self_pair
363,97976,1,601,97976,1,601,True,97976,97976,1,601,True,True,True,False,H1,H1,0.16273781657218933,0.16273781657218933,0.037434469908475876,True,True,True,False,False,True,self_pair
364,165395,1,367,144869,0,367,True,165395,193163,1,367,False,True,True,False,H0,H1,0.03901207447052002,0.4572022557258606,0.03747309744358063,True,True,True,True,False,False,
365,181656,0,1096,3995,0,1096,True,181656,181656,0,1096,False,False,True,False,H0,H0,0.02098039537668228,0.026834597811102867,0.03747309744358063,False,False,False,False,False,False,
366,180597,0,675,140522,0,675,True,180597,180597,0,675,False,False,True,False,H0,H0,0.009417485445737839,0.015730861574411392,0.03747309744358063,False,False,False,False,False,False,
367,146745,0,672,110392,1,672,False,146745,146745,0,672,False,False,True,False,H0,H0,0.014024763368070126,0.19485361874103546,0.03747309744358063,False,True,True,False,False,True,self_pair
368,72302,0,821,61597,0,821,True,72302,72302,0,821,False,True,True,False,H0,H0,0.008717382326722145,0.06990848481655121,0.03747309744358063,False,True,True,False,False,True,self_pair
369,32967,0,697,101620,1,697,True,32967,32967,0,697,False,True,True,False,H0,H0,0.00969094317406416,0.03659648075699806,0.03747309744358063,False,False,False,False,False,False,
370,30090,0,404,74753,1,404,True,30090,30090,0,404,False,True,True,False,H0,H0,0.01240380946546793,0.07853849977254868,0.03747309744358063,False,True,True,False,False,True,self_pair
371,122583,1,725,47370,0,725,True,122583,96652,1,725,False,False,True,False,H0,H1,0.04314315691590309,0.3002608120441437,0.03747309744358063,True,True,True,True,False,False,
372,83637,0,746,138527,0,746,True,83637,83637,0,746,False,True,True,False,H0,H0,0.021512415260076523,0.14609892666339874,0.03747309744358063,False,True,True,False,False,True,self_pair
373,48951,0,942,101543,0,942,False,48951,48951,0,942,False,False,True,False,H0,H0,0.017361951991915703,0.05061464384198189,0.03747309744358063,False,True,True,False,False,True,self_pair
374,140022,0,897,35495,1,897,True,140022,140022,0,897,False,True,True,False,H0,H0,0.018766053020954132,0.03919625282287598,0.03747309744358063,False,True,True,False,False,True,self_pair
375,143436,0,322,143791,1,322,False,143436,143436,0,322,False,False,True,False,H0,H0,0.04027383029460907,0.04341999441385269,0.03747309744358063,True,True,True,False,False,True,self_pair
376,93925,0,718,133710,1,718,True,93925,93925,0,718,False,True,True,False,H0,H0,0.008151115849614143,0.06309963762760162,0.03747309744358063,False,True,True,False,False,True,self_pair
377,86244,0,927,169145,0,927,False,51029,51029,1,354,False,False,False,True,H0,H0,0.0072034322656691074,0.00969578605145216,0.03747309744358063,False,False,False,False,False,False,
378,66410,0,812,12234,0,812,False,66410,66410,0,812,False,False,True,False,H0,H0,0.007466691080480814,0.10572315752506256,0.03747309744358063,False,True,True,False,False,True,self_pair
379,46422,0,665,46880,0,665,False,13484,13484,0,664,False,False,False,True,H0,H0,0.009802168235182762,0.01076736580580473,0.03747309744358063,False,False,False,False,False,False,
380,191705,0,998,3924,0,998,True,129342,129342,0,676,False,True,False,True,H0,H0,0.014012683182954788,0.02168227732181549,0.03747309744358063,False,False,False,False,False,False,
381,18572,0,989,37452,0,989,False,18032,18032,0,989,False,False,True,False,H0,H0,0.014130694791674614,0.023266613483428955,0.03747309744358063,False,False,False,False,False,False,
382,196476,0,750,89384,0,750,True,196476,196476,0,750,False,False,True,False,H0,H0,0.0074415612034499645,0.03511602059006691,0.037434469908475876,False,False,False,False,False,False,
383,22062,0,960,22060,1,960,True,22062,22062,0,960,False,False,True,False,H0,H0,0.008858191780745983,0.021748246625065804,0.037434469908475876,False,False,False,False,False,False,
384,193163,1,367,144869,0,367,True,193163,165395,1,367,False,True,True,False,H0,H1,0.029554862529039383,0.4572022557258606,0.037434469908475876,False,True,True,True,False,False,
385,56986,0,1096,3995,0,1096,True,56986,56986,0,1096,False,True,True,False,H0,H0,0.013452603481709957,0.14243844151496887,0.037434469908475876,False,True,True,False,False,True,self_pair
386,15452,0,675,140522,0,675,True,15452,15452,0,675,False,False,True,False,H0,H0,0.0068443287163972855,0.00905497744679451,0.037434469908475876,False,False,False,False,False,False,
387,16171,0,166,11613,0,166,False,16188,16188,0,166,False,False,True,False,H0,H0,0.04523368924856186,0.02744748443365097,0.037434469908475876,True,False,False,False,False,False,
388,187210,0,821,61597,0,821,True,187210,187210,0,821,False,True,True,False,H0,H0,0.009688778780400753,0.05104208365082741,0.037434469908475876,False,True,True,False,False,True,self_pair
389,133002,0,992,133002,0,992,False,171849,171849,0,17,False,False,False,True,H0,H0,0.12967811524868011,0.013812871649861336,0.037434469908475876,True,False,False,False,False,False,
390,110113,0,938,48817,0,938,True,110113,110113,0,938,False,True,True,False,H0,H0,0.013350669294595718,0.03147521987557411,0.037434469908475876,False,False,False,False,False,False,
391,36381,0,725,47370,0,725,True,36381,36381,0,725,False,True,True,False,H0,H0,0.01009303517639637,0.06265377253293991,0.037434469908475876,False,True,True,False,False,True,self_pair
392,97241,1,746,138527,0,746,True,97241,98067,1,746,False,True,True,False,H0,H1,0.13482750952243805,0.739530086517334,0.037434469908475876,True,True,True,True,False,False,
393,134927,0,127,117769,0,127,False,134927,134927,0,127,False,False,True,False,H0,H0,0.0055960724130272865,0.07747311890125275,0.037434469908475876,False,True,True,False,False,True,self_pair
394,89668,0,897,35495,1,897,True,89668,89668,0,897,False,True,True,False,H0,H0,0.015059029683470726,0.03697631508111954,0.037434469908475876,False,False,False,False,False,False,
395,134387,0,200,122518,1,200,True,134387,134387,0,200,False,False,True,False,H0,H0,0.011198578402400017,0.034053120762109756,0.037434469908475876,False,False,False,False,False,False,
396,145015,0,718,133710,1,718,True,145015,145015,0,718,False,True,True,False,H0,H0,0.022851547226309776,0.07559630274772644,0.037434469908475876,False,True,True,False,False,True,self_pair
397,121411,1,767,121411,1,767,False,167843,167843,1,766,False,False,False,True,H1,H0,0.02506929636001587,0.01238891202956438,0.037434469908475876,False,False,False,False,False,False,
398,186825,1,656,186838,1,656,True,186825,186838,1,656,False,True,True,False,H1,H1,0.8767257928848267,0.8767257928848267,0.037434469908475876,True,True,True,True,False,False,
399,83226,0,295,78716,0,295,True,83226,83226,0,295,False,True,True,False,H0,H0,0.009930462576448917,0.267823189496994,0.037434469908475876,False,True,True,False,False,True,self_pair
400,166337,1,112,166337,1,112,True,166337,166050,1,112,True,True,True,False,H1,H1,0.9215868711471558,0.9440749287605286,0.037434469908475876,True,True,True,True,False,False,
401,189784,0,121,167316,1,121,True,189784,189784,0,121,False,False,True,False,H0,H0,0.01028711162507534,0.05681309476494789,0.037434469908475876,False,True,True,False,False,True,self_pair
402,57999,0,0,57999,0,0,True,65919,65919,0,5,False,False,False,True,H0,H0,0.027160076424479485,0.027160076424479485,0.037434469908475876,False,False,False,False,False,False,
403,23039,0,960,22060,1,960,True,23039,23039,0,960,False,False,True,False,H0,H0,0.017642371356487274,0.03457975387573242,0.037434469908475876,False,False,False,False,False,False,
404,144869,0,367,144869,0,367,True,144869,144869,0,367,True,True,True,False,H0,H0,0.07575710862874985,0.07575710862874985,0.037434469908475876,True,True,True,False,False,True,self_pair
405,112495,0,1096,3995,0,1096,True,112495,112495,0,1096,False,False,True,False,H0,H0,0.008878761902451515,0.060157470405101776,0.037434469908475876,False,True,True,False,False,True,self_pair
406,162576,0,675,140522,0,675,True,162576,162576,0,675,False,False,True,False,H0,H0,0.007654011249542236,0.06284018605947495,0.037434469908475876,False,True,True,False,False,True,self_pair
407,26147,0,932,125453,0,932,True,26147,26147,0,932,False,False,True,False,H0,H0,0.019598737359046936,0.12134233117103577,0.037434469908475876,False,True,True,False,False,True,self_pair
408,189969,0,211,183012,0,211,True,194037,194037,0,211,False,True,True,False,H0,H0,0.015831558033823967,0.024397194385528564,0.037434469908475876,False,False,False,False,False,False,
409,113938,0,697,101620,1,697,True,113938,113938,0,697,False,True,True,False,H0,H0,0.02275059185922146,0.09336727857589722,0.037434469908475876,False,True,True,False,False,True,self_pair
410,23486,1,897,35495,1,897,True,23486,35495,1,897,False,True,True,False,H1,H1,0.7450000047683716,0.7450000047683716,0.037434469908475876,True,True,True,True,False,False,
411,86498,0,725,47370,0,725,True,86498,86498,0,725,False,True,True,False,H0,H0,0.014281947165727615,0.03648696839809418,0.037434469908475876,False,False,False,False,False,False,
412,145932,1,746,138527,0,746,True,145932,144333,1,746,False,False,True,False,H0,H1,0.08475551009178162,0.8877959251403809,0.037434469908475876,True,True,True,True,False,False,
413,71221,0,497,191899,0,497,True,71221,71221,0,497,False,True,True,False,H0,H0,0.011033558286726475,0.06270179152488708,0.037434469908475876,False,True,True,False,False,True,self_pair
