request_index,query_id,query_label,query_cluster,gold_anchor_id,gold_anchor_label,gold_cluster,gold_anchor_available_in_cache,top1_retrieved_anchor_id,retrieved_anchor_id,retrieved_anchor_label,retrieved_cluster,top1_is_gold_anchor,topk_contains_gold_anchor,retrieved_is_same_cluster_as_gold,retrieved_is_different_cluster_from_gold,gold_pair_label,retrieved_pair_label,score_gold_anchor,score_retrieved_anchor,threshold,accepted_gold_anchor,accepted_retrieved_anchor,served_hit,served_is_tp,served_is_fp,served_unjudged,reason_if_unjudged
338,70702,0,656,186838,1,656,False,186837,186837,1,656,False,False,True,False,H0,H0,0.6325559749818082,0.6325559749818082,0.7709117531776428,False,False,False,False,False,False,
339,82706,0,295,78716,0,295,True,78716,78716,0,295,True,True,True,False,H0,H0,0.7827215971294933,0.7827215971294933,0.7709117531776428,True,True,True,False,True,False,
340,166303,1,112,166337,1,112,True,166337,166337,1,112,True,True,True,False,H1,H1,0.9955461769017481,0.9955461769017481,0.7709117531776428,True,True,True,True,False,False,
341,96652,1,725,47370,0,725,False,96652,96652,1,725,False,False,True,False,H0,H1,0.7667392815072869,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
342,67217,0,874,180828,0,874,False,91952,91952,0,725,False,False,False,True,H0,H0,0.6383050916659315,0.6282486903236649,0.7709117531776428,False,False,False,False,False,False,
343,177907,0,686,138217,0,686,False,174272,174272,0,626,False,False,False,True,H0,H0,0.7079748358975909,0.6203991609295731,0.7709117531776428,False,False,False,False,False,False,
344,100945,0,169,100945,0,169,False,29638,29638,0,625,False,False,False,True,H0,H0,1.0,0.6408652222961341,0.7709117531776428,True,False,False,False,False,False,
345,46035,0,1096,3995,0,1096,False,46035,46035,0,1096,False,False,True,False,H0,H0,0.7343107454335795,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
346,64846,0,675,140522,0,675,False,64846,64846,0,675,False,False,True,False,H0,H0,0.7896858245052342,1.0,0.7709117531776428,True,True,True,False,False,True,self_pair
347,60606,0,932,125453,0,932,True,60606,60606,0,932,False,False,True,False,H0,H0,0.6694852299458809,1.0000000000000002,0.7709117531776428,False,True,True,False,False,True,self_pair
348,177913,0,821,61597,0,821,False,177913,177913,0,821,False,False,True,False,H0,H0,0.6717830081687115,1.0000000000000002,0.7709117531776428,False,True,True,False,False,True,self_pair
349,15718,0,501,15718,0,501,False,94115,94115,0,1041,False,False,False,True,H0,H0,1.0,0.6010109689682334,0.7709117531776428,True,False,False,False,False,False,
350,8679,1,404,74753,1,404,False,8679,8679,1,404,False,False,True,False,H1,H1,0.733127736133518,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
351,142460,0,947,142460,0,947,False,4361,4361,1,960,False,False,False,True,H0,H0,1.0000000000000002,0.5629882194247703,0.7709117531776428,True,False,False,False,False,False,
352,98067,1,746,138527,0,746,False,98067,98067,1,746,False,False,True,False,H0,H1,0.7929412911227535,1.0,0.7709117531776428,True,True,True,False,False,True,self_pair
353,184376,0,497,191899,0,497,True,22178,22178,1,497,False,False,True,False,H0,H0,0.4945016946737908,0.5677710278846423,0.7709117531776428,False,False,False,False,False,False,
354,125142,0,429,9477,0,429,False,144967,144967,0,374,False,False,False,True,H0,H0,0.7990032961008676,0.6349887823282052,0.7717843055725098,True,False,False,False,False,False,
355,103681,0,127,117769,0,127,False,115910,115910,0,127,False,False,True,False,H0,H0,0.7893287430499513,0.7550494202322268,0.7717843055725098,True,False,False,False,False,False,
356,40413,0,718,133710,1,718,False,91240,91240,0,718,False,False,True,False,H0,H0,0.7941916337918452,0.7664311698058961,0.7717843055725098,True,False,False,False,False,False,
357,121446,1,790,90358,0,790,True,90358,90358,0,790,True,True,True,False,H0,H0,0.7102074424140933,0.7102074424140933,0.7717843055725098,False,False,False,False,False,False,
358,179392,0,211,183012,0,211,False,115910,115910,0,127,False,False,False,True,H0,H0,0.8301228692368707,0.6389747265165844,0.7717843055725098,True,False,False,False,False,False,
359,179041,0,57,179041,0,57,False,9981,9981,0,176,False,False,False,True,H0,H0,1.0,0.7213954041373641,0.7717843055725098,True,False,False,False,False,False,
360,197498,1,241,197474,1,241,False,155820,155820,0,201,False,False,False,True,H1,H0,0.9578821934241338,0.7443492248323332,0.7717843055725098,True,False,False,False,False,False,
361,120578,0,472,68020,0,472,False,134387,134387,0,200,False,False,False,True,H0,H0,0.5225220161253731,0.4974716034036944,0.7717843055725098,False,False,False,False,False,False,
362,27622,0,750,89384,0,750,False,127309,127309,0,750,False,False,True,False,H0,H0,0.8584153438717262,0.8621669924271891,0.7709117531776428,True,True,True,False,True,False,
363,97976,1,601,97976,1,601,False,175336,175336,0,121,False,False,False,True,H1,H0,1.0000000000000002,0.62536684088155,0.7709117531776428,True,False,False,False,False,False,
364,165395,1,367,144869,0,367,False,165395,165395,1,367,False,False,True,False,H0,H1,0.8211838829444454,1.0000000000000002,0.7709117531776428,True,True,True,False,False,True,self_pair
365,181656,0,1096,3995,0,1096,False,181656,181656,0,1096,False,False,True,False,H0,H0,0.6634361716469954,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
366,180597,0,675,140522,0,675,False,180597,180597,0,675,False,False,True,False,H0,H0,0.7615061852269971,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
367,146745,0,672,110392,1,672,False,90131,90131,0,669,False,False,False,True,H0,H0,0.6515651713243996,0.6357005802083382,0.7709117531776428,False,False,False,False,False,False,
368,72302,0,821,61597,0,821,False,72302,72302,0,821,False,False,True,False,H0,H0,0.7710232481389839,1.0,0.7709117531776428,True,True,True,False,False,True,self_pair
369,32967,0,697,101620,1,697,True,32967,32967,0,697,False,True,True,False,H0,H0,0.6593948354731831,0.9999999999999998,0.7709117531776428,False,True,True,False,False,True,self_pair
370,30090,0,404,74753,1,404,False,30090,30090,0,404,False,False,True,False,H0,H0,0.7824639056191725,1.0000000000000002,0.7709117531776428,True,True,True,False,False,True,self_pair
371,122583,1,725,47370,0,725,False,122583,122583,1,725,False,False,True,False,H0,H1,0.6958314426754479,0.9999999999999999,0.7717843055725098,False,True,True,False,False,True,self_pair
372,83637,0,746,138527,0,746,False,83637,83637,0,746,False,False,True,False,H0,H0,0.7731105752188755,1.0,0.7717843055725098,True,True,True,False,False,True,self_pair
373,48951,0,942,101543,0,942,False,142460,142460,0,947,False,False,False,True,H0,H0,0.7613485587060408,0.5953727878343893,0.7717843055725098,False,False,False,False,False,False,
374,140022,0,897,35495,1,897,False,140022,140022,0,897,False,False,True,False,H0,H0,0.7280756705622426,1.0000000000000002,0.7717843055725098,False,True,True,False,False,True,self_pair
375,143436,0,322,143791,1,322,False,39516,39516,1,821,False,False,False,True,H0,H0,0.847621971956032,0.5790459528782315,0.7717843055725098,True,False,False,False,False,False,
376,93925,0,718,133710,1,718,False,93925,93925,0,718,False,False,True,False,H0,H0,0.679365866439042,1.0,0.7717843055725098,False,True,True,False,False,True,self_pair
377,86244,0,927,169145,0,927,False,51029,51029,1,354,False,False,False,True,H0,H0,0.606467503698525,0.604367728250628,0.7717843055725098,False,False,False,False,False,False,
378,66410,0,812,12234,0,812,False,178075,178075,0,821,False,False,False,True,H0,H0,0.6848707850856878,0.682389933822355,0.7717843055725098,False,False,False,False,False,False,
379,46422,0,665,46880,0,665,False,67930,67930,1,697,False,False,False,True,H0,H0,0.694542050063697,0.6367927282239898,0.7709117531776428,False,False,False,False,False,False,
380,191705,0,998,3924,0,998,False,3878,3878,1,998,False,False,True,False,H0,H0,0.642686224035684,0.5814140973673253,0.7709117531776428,False,False,False,False,False,False,
381,18572,0,989,37452,0,989,False,130227,130227,0,1094,False,False,False,True,H0,H0,0.8283107367601605,0.7160970650873927,0.7709117531776428,True,False,False,False,False,False,
382,196476,0,750,89384,0,750,False,127309,127309,0,750,False,False,True,False,H0,H0,0.6947378526725767,0.792774839213236,0.7709117531776428,False,True,True,False,True,False,
383,22062,0,960,22060,1,960,False,22062,22062,0,960,False,False,True,False,H0,H0,0.7437123345568922,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
384,193163,1,367,144869,0,367,False,165395,165395,1,367,False,False,True,False,H0,H1,0.8306215495086012,0.8413030935674891,0.7709117531776428,True,True,True,True,False,False,
385,56986,0,1096,3995,0,1096,False,94077,94077,1,1096,False,False,True,False,H0,H0,0.717363235613217,0.7229306957528628,0.7709117531776428,False,False,False,False,False,False,
386,15452,0,675,140522,0,675,False,15452,15452,0,675,False,False,True,False,H0,H0,0.7261529522002904,0.9999999999999998,0.7709117531776428,False,True,True,False,False,True,self_pair
387,16171,0,166,11613,0,166,False,100945,100945,0,169,False,False,False,True,H0,H0,0.7723366237354085,0.5788789914997337,0.7714298963546753,True,False,False,False,False,False,
388,187210,0,821,61597,0,821,False,186498,186498,0,821,False,False,True,False,H0,H0,0.6346245543193787,0.6302901007618762,0.7714298963546753,False,False,False,False,False,False,
389,133002,0,992,133002,0,992,False,94115,94115,0,1041,False,False,False,True,H0,H0,0.9999999999999999,0.561281879618669,0.7714298963546753,True,False,False,False,False,False,
390,110113,0,938,48817,0,938,False,45681,45681,0,938,False,False,True,False,H0,H0,0.6896993369059478,0.6438367418580901,0.7714298963546753,False,False,False,False,False,False,
391,36381,0,725,47370,0,725,False,36381,36381,0,725,False,False,True,False,H0,H0,0.6765752705075851,1.0,0.7714298963546753,False,True,True,False,False,True,self_pair
392,97241,1,746,138527,0,746,False,70674,70674,1,750,False,False,False,True,H0,H0,0.7962091490862593,0.8187779726881245,0.7714298963546753,True,True,True,False,True,False,
393,134927,0,127,117769,0,127,False,127493,127493,0,441,False,False,False,True,H0,H0,0.5024567937861576,0.5558525677109637,0.7714298963546753,False,False,False,False,False,False,
394,89668,0,897,35495,1,897,False,89668,89668,0,897,False,False,True,False,H0,H0,0.6375383243994444,0.9999999999999998,0.7714298963546753,False,True,True,False,False,True,self_pair
395,134387,0,200,122518,1,200,True,134387,134387,0,200,False,False,True,False,H0,H0,0.5451096465184744,1.0,0.7714298963546753,False,True,True,False,False,True,self_pair
396,145015,0,718,133710,1,718,False,40413,40413,0,718,False,False,True,False,H0,H0,0.7231693927268548,0.7796465434463351,0.7714298963546753,False,True,True,False,True,False,
397,121411,1,767,121411,1,767,False,155869,155869,1,341,False,False,False,True,H1,H0,0.9999999999999998,0.6602577978903549,0.7714298963546753,True,False,False,False,False,False,
398,186825,1,656,186838,1,656,False,186837,186837,1,656,False,False,True,False,H1,H1,0.9079898910111464,0.9079898910111464,0.7714298963546753,True,True,True,True,False,False,
399,83226,0,295,78716,0,295,True,78716,78716,0,295,True,True,True,False,H0,H0,0.8547202346390449,0.8547202346390449,0.7714298963546753,True,True,True,False,True,False,
400,166337,1,112,166337,1,112,True,166337,166337,1,112,True,True,True,False,H1,H1,1.0000000000000002,1.0000000000000002,0.7714298963546753,True,True,True,False,False,True,self_pair
401,189784,0,121,167316,1,121,False,116828,116828,0,121,False,False,True,False,H0,H0,0.6594276138324898,0.6291236840821464,0.7714298963546753,False,False,False,False,False,False,
402,57999,0,0,57999,0,0,False,16838,16838,1,11,False,False,False,True,H0,H0,0.9999999999999999,0.9950850647532262,0.7714298963546753,True,True,True,False,True,False,
403,23039,0,960,22060,1,960,False,22062,22062,0,960,False,False,True,False,H0,H0,0.6757757819577885,0.694800240794726,0.7714298963546753,False,False,False,False,False,False,
404,144869,0,367,144869,0,367,False,163762,163762,0,367,False,False,True,False,H0,H0,1.0000000000000002,0.9647505104476884,0.7709117531776428,True,True,True,False,True,False,
405,112495,0,1096,3995,0,1096,False,46035,46035,0,1096,False,False,True,False,H0,H0,0.6819740723809056,0.748094001198444,0.7709117531776428,False,False,False,False,False,False,
406,162576,0,675,140522,0,675,False,162576,162576,0,675,False,False,True,False,H0,H0,0.7013374111260401,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
407,26147,0,932,125453,0,932,True,26147,26147,0,932,False,False,True,False,H0,H0,0.642878271828813,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
408,189969,0,211,183012,0,211,False,179392,179392,0,211,False,False,True,False,H0,H0,0.8405030200274735,0.7751950875853926,0.7709117531776428,True,True,True,False,True,False,
409,113938,0,697,101620,1,697,True,129175,129175,0,697,False,True,True,False,H0,H0,0.6981172707229804,0.7085165685275703,0.7709117531776428,False,False,False,False,False,False,
410,23486,1,897,35495,1,897,False,23486,23486,1,897,False,False,True,False,H1,H1,0.6802670876734158,1.0000000000000002,0.7709117531776428,False,True,True,False,False,True,self_pair
411,86498,0,725,47370,0,725,False,69499,69499,0,725,False,False,True,False,H0,H0,0.724615252767679,0.7501018025782051,0.7709117531776428,False,False,False,False,False,False,
412,145932,1,746,138527,0,746,False,144333,144333,1,746,False,False,True,False,H0,H1,0.8189306225723569,0.9867501548322138,0.7709117531776428,True,True,True,True,False,False,
413,71221,0,497,191899,0,497,True,71221,71221,0,497,False,True,True,False,H0,H0,0.6764841094572068,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
414,88433,0,888,88433,0,888,False,121411,121411,1,767,False,False,False,True,H0,H0,0.9999999999999998,0.6368618065212802,0.7709117531776428,True,False,False,False,False,False,
415,45255,0,630,45255,0,630,False,148800,148800,0,718,False,False,False,True,H0,H0,1.0,0.6197612216980599,0.7709117531776428,True,False,False,False,False,False,
416,145425,0,127,117769,0,127,False,118612,118612,0,127,False,False,True,False,H0,H0,0.654046159385669,0.6715233233601392,0.7709117531776428,False,False,False,False,False,False,
417,98773,0,790,90358,0,790,True,98773,98773,0,790,False,True,True,False,H0,H0,0.5724826821450439,0.9999999999999998,0.7709117531776428,False,True,True,False,False,True,self_pair
418,199038,0,972,198041,0,972,False,108517,108517,0,703,False,False,False,True,H0,H0,0.6899263013066356,0.6192174566243612,0.7709117531776428,False,False,False,False,False,False,
419,78716,0,295,78716,0,295,True,78716,78716,0,295,True,True,True,False,H0,H0,1.0000000000000002,1.0000000000000002,0.7709117531776428,True,True,True,False,False,True,self_pair
420,166377,1,112,166337,1,112,True,166377,166377,1,112,False,True,True,False,H1,H1,0.9829983831265319,1.0,0.7709117531776428,True,True,True,False,False,True,self_pair
421,187944,0,121,167316,1,121,False,116828,116828,0,121,False,False,True,False,H0,H0,0.7342401293032254,0.7491294837208107,0.7709117531776428,False,False,False,False,False,False,
422,129329,0,750,89384,0,750,False,21693,21693,1,749,False,False,False,True,H0,H0,0.7284328385957738,0.815878221530211,0.7709117531776428,False,True,True,False,True,False,
423,4361,1,960,22060,1,960,False,4361,4361,1,960,False,False,True,False,H1,H1,0.772271425392227,1.0,0.7709117531776428,True,True,True,False,False,True,self_pair
424,186486,1,367,144869,0,367,False,186486,186486,1,367,False,False,True,False,H0,H1,0.8317766903214827,0.9999999999999998,0.7709117531776428,True,True,True,False,False,True,self_pair
425,8887,0,1096,3995,0,1096,False,8887,8887,0,1096,False,False,True,False,H0,H0,0.7263932310170325,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
426,146481,0,675,140522,0,675,False,15452,15452,0,675,False,False,True,False,H0,H0,0.6144376752405964,0.6781246889903086,0.7709117531776428,False,False,False,False,False,False,
427,66348,1,299,77426,0,299,False,197498,197498,1,241,False,False,False,True,H0,H0,0.896517727875121,0.6628364264299125,0.7709117531776428,True,False,False,False,False,False,
428,134246,0,139,134246,0,139,False,64469,64469,0,295,False,False,False,True,H0,H0,1.0,0.5253711012166863,0.7709117531776428,True,False,False,False,False,False,
429,186967,0,697,101620,1,697,True,191850,191850,0,697,False,True,True,False,H0,H0,0.6081442279217465,0.6449290874073461,0.7709117531776428,False,False,False,False,False,False,
430,154722,0,314,154728,0,314,False,70674,70674,1,750,False,False,False,True,H0,H0,0.8139400628470508,0.6349669508492951,0.7709117531776428,True,False,False,False,False,False,
431,69499,0,725,47370,0,725,False,69499,69499,0,725,False,False,True,False,H0,H0,0.7708189321808595,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
432,145862,0,259,101300,0,259,False,149681,149681,0,718,False,False,False,True,H0,H0,0.5635859514690652,0.5306095801177921,0.7709117531776428,False,False,False,False,False,False,
433,191899,0,497,191899,0,497,True,191899,191899,0,497,True,True,True,False,H0,H0,1.0000000000000002,1.0000000000000002,0.7709117531776428,True,True,True,False,False,True,self_pair
434,101623,0,897,35495,1,897,False,89668,89668,0,897,False,False,True,False,H0,H0,0.6366186573652187,0.8273893907732732,0.7709117531776428,False,True,True,False,True,False,
435,53718,0,689,98069,1,689,False,19370,19370,1,746,False,False,False,True,H0,H0,0.5692608598026864,0.6074968030181395,0.7709117531776428,False,False,False,False,False,False,
436,133710,1,718,133710,1,718,False,40413,40413,0,718,False,False,True,False,H1,H0,0.9999999999999999,0.7941916337918452,0.7709117531776428,True,True,True,False,True,False,
437,154177,0,932,125453,0,932,True,154177,154177,0,932,False,False,True,False,H0,H0,0.6825801126361793,1.0000000000000002,0.7709117531776428,False,True,True,False,False,True,self_pair
438,104686,0,656,186838,1,656,False,104686,104686,0,656,False,False,True,False,H0,H0,0.600400520070531,1.0000000000000002,0.7709117531776428,False,True,True,False,False,True,self_pair
439,64469,0,295,78716,0,295,True,64469,64469,0,295,False,True,True,False,H0,H0,0.7208212235544739,0.9999999999999999,0.7709117531776428,False,True,True,False,False,True,self_pair
440,15064,0,826,9838,1,826,False,31511,31511,0,1096,False,False,False,True,H0,H0,0.5586929132215865,0.6594594267360745,0.7709117531776428,False,False,False,False,False,False,
441,165593,0,121,167316,1,121,False,190971,190971,0,121,False,False,True,False,H0,H0,0.7253721410860643,0.6968204714162255,0.7709117531776428,False,False,False,False,False,False,
442,89384,0,750,89384,0,750,False,523,523,1,750,False,False,True,False,H0,H0,0.9999999999999999,0.8965179422532986,0.7709117531776428,True,True,True,False,True,False,
443,23035,0,960,22060,1,960,False,4361,4361,1,960,False,False,True,False,H0,H0,0.7716607585823756,0.7960734473201861,0.7709117531776428,True,True,True,False,True,False,
444,197681,0,367,144869,0,367,False,165395,165395,1,367,False,False,True,False,H0,H0,0.5913468203539234,0.6004855943722094,0.7709117531776428,False,False,False,False,False,False,
445,31511,0,1096,3995,0,1096,False,31511,31511,0,1096,False,False,True,False,H0,H0,0.71404501466419,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
446,80993,0,593,76267,0,593,False,137622,137622,0,367,False,False,False,True,H0,H0,0.576615216111542,0.5505788101472892,0.7709117531776428,False,False,False,False,False,False,
447,178063,0,932,125453,0,932,True,178063,178063,0,932,False,True,True,False,H0,H0,0.7562856511947479,0.9999999999999999,0.7709117531776428,False,True,True,False,False,True,self_pair
448,61597,0,821,61597,0,821,False,40595,40595,1,821,False,False,True,False,H0,H0,0.9999999999999999,0.8603727009682286,0.7709117531776428,True,True,True,False,True,False,
449,129175,0,697,101620,1,697,True,129175,129175,0,697,False,True,True,False,H0,H0,0.6791864572201326,0.9999999999999999,0.7709117531776428,False,True,True,False,False,True,self_pair
450,109111,0,404,74753,1,404,False,8679,8679,1,404,False,False,True,False,H0,H0,0.6943131775991347,0.7090181956485411,0.7709117531776428,False,False,False,False,False,False,
451,124414,0,728,119442,0,728,False,164379,164379,0,444,False,False,False,True,H0,H0,0.8852140789644338,0.7092897086503882,0.7709117531776428,True,False,False,False,False,False,
452,62155,0,674,66492,0,674,False,86498,86498,0,725,False,False,False,True,H0,H0,0.5502386935346841,0.5828843272468924,0.7709117531776428,False,False,False,False,False,False,
453,47848,0,497,191899,0,497,True,191899,191899,0,497,True,True,True,False,H0,H0,0.6327606477790734,0.6327606477790734,0.7709117531776428,False,False,False,False,False,False,
454,187906,0,897,35495,1,897,False,187906,187906,0,897,False,False,True,False,H0,H0,0.6082418321431508,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
455,122923,0,173,122923,0,173,False,111900,111900,0,173,False,False,True,False,H0,H0,1.0,0.7310661549014241,0.7709117531776428,True,False,False,False,False,False,
456,70669,1,718,133710,1,718,False,70669,70669,1,718,False,False,True,False,H1,H1,0.6533451395865641,0.9999999999999998,0.7709117531776428,False,True,True,False,False,True,self_pair
457,169961,0,790,90358,0,790,True,90358,90358,0,790,True,True,True,False,H0,H0,0.6988990266175152,0.6988990266175152,0.7709117531776428,False,False,False,False,False,False,
458,18268,0,711,188586,0,711,False,164379,164379,0,444,False,False,False,True,H0,H0,0.7848400660704118,0.737747645713792,0.7709117531776428,True,False,False,False,False,False,
459,113911,0,738,113911,0,738,False,18268,18268,0,711,False,False,False,True,H0,H0,0.9999999999999998,0.7027765787743988,0.7709117531776428,True,False,False,False,False,False,
460,166269,0,112,166337,1,112,True,166050,166050,1,112,False,True,True,False,H0,H0,0.9726656312656579,0.9827976159062703,0.7709117531776428,True,True,True,False,True,False,
461,190999,0,121,167316,1,121,False,187944,187944,0,121,False,False,True,False,H0,H0,0.6233413287192295,0.7460197223678121,0.7709117531776428,False,False,False,False,False,False,
462,197474,1,241,197474,1,241,False,197498,197498,1,241,False,False,True,False,H1,H1,1.0,0.9578821934241338,0.7709117531776428,True,True,True,True,False,False,
463,27839,0,775,27839,0,775,False,103547,103547,0,775,False,False,True,False,H0,H0,1.0000000000000002,0.7541204630699107,0.7709117531776428,True,False,False,False,False,False,
464,6432,0,1101,77755,0,1101,False,88433,88433,0,888,False,False,False,True,H0,H0,0.86623144591553,0.6545305520762941,0.7709117531776428,True,False,False,False,False,False,
465,4021,0,1096,3995,0,1096,False,4021,4021,0,1096,False,False,True,False,H0,H0,0.7386509113162399,1.0000000000000002,0.7709117531776428,False,True,True,False,False,True,self_pair
466,16329,0,675,140522,0,675,False,64846,64846,0,675,False,False,True,False,H0,H0,0.6704981072094035,0.7394364480985274,0.7709117531776428,False,False,False,False,False,False,
467,190964,0,954,177584,0,954,False,18268,18268,0,711,False,False,False,True,H0,H0,0.7268044712168232,0.5583699084250912,0.7709117531776428,False,False,False,False,False,False,
468,13396,0,837,13396,0,837,False,133002,133002,0,992,False,False,False,True,H0,H0,0.9999999999999999,0.6941261039974985,0.7709117531776428,True,False,False,False,False,False,
469,34303,0,697,101620,1,697,True,113938,113938,0,697,False,False,True,False,H0,H0,0.5627049536892641,0.6382639496744412,0.7709117531776428,False,False,False,False,False,False,
470,163565,0,404,74753,1,404,False,83637,83637,0,746,False,False,False,True,H0,H0,0.5795108456093554,0.6959004127479088,0.7709117531776428,False,False,False,False,False,False,
471,91952,0,725,47370,0,725,False,91952,91952,0,725,False,False,True,False,H0,H0,0.6854288124274877,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
472,1174,1,746,138527,0,746,False,19370,19370,1,746,False,False,True,False,H0,H1,0.7925834462838435,0.8492341923111049,0.7709117531776428,True,True,True,True,False,False,
473,112609,0,497,191899,0,497,True,112609,112609,0,497,False,True,True,False,H0,H0,0.5807875846281305,0.9999999999999998,0.7709117531776428,False,True,True,False,False,True,self_pair
474,8977,0,897,35495,1,897,False,8977,8977,0,897,False,False,True,False,H0,H0,0.7370350031742461,1.0,0.7709117531776428,False,True,True,False,False,True,self_pair
475,106447,0,200,122518,1,200,True,106358,106358,0,200,False,True,True,False,H0,H0,0.7083692609962194,0.9887376026221169,0.7709117531776428,False,True,True,False,True,False,
476,59091,0,1050,59097,0,1050,False,3878,3878,1,998,False,False,False,True,H0,H0,0.6774272008982861,0.6163497009248231,0.7709117531776428,False,False,False,False,False,False,
477,90354,1,790,90358,0,790,True,90354,90354,1,790,False,True,True,False,H0,H1,0.747956481162706,0.9999999999999999,0.7709117531776428,False,True,True,False,False,True,self_pair
478,186838,1,656,186838,1,656,False,186837,186837,1,656,False,False,True,False,H1,H1,0.9999999999999999,0.9999999999999999,0.7709117531776428,True,True,True,True,False,False,
479,66780,0,654,199968,0,654,False,197652,197652,0,571,False,False,False,True,H0,H0,0.6578435607600265,0.531518352239787,0.7709117531776428,False,False,False,False,False,False,
480,160076,0,820,160076,0,820,False,132400,132400,0,405,False,False,False,True,H0,H0,0.9999999999999999,0.43061404481006244,0.7709117531776428,True,False,False,False,False,False,
481,123023,0,121,167316,1,121,False,190971,190971,0,121,False,False,True,False,H0,H0,0.727543181491495,0.7974543036213939,0.7709117531776428,False,True,True,False,True,False,
482,132159,0,946,132273,0,946,False,110215,110215,0,568,False,False,False,True,H0,H0,0.5256484595392441,0.5081383649525425,0.7709117531776428,False,False,False,False,False,False,
483,22072,0,960,22060,1,960,False,22072,22072,0,960,False,False,True,False,H0,H0,0.7892826744732444,1.0,0.7709117531776428,True,True,True,False,False,True,self_pair
484,35405,0,380,35407,1,380,False,183835,183835,0,776,False,False,False,True,H0,H0,0.8785274207308852,0.5848089016147893,0.7709117531776428,True,False,False,False,False,False,
485,187941,0,153,187941,0,153,False,188122,188122,1,31,False,False,False,True,H0,H0,0.9999999999999999,0.6046932139732398,0.7709117531776428,True,False,False,False,False,False,
486,87079,0,675,140522,0,675,False,64846,64846,0,675,False,False,True,False,H0,H0,0.8409635639430868,0.7753303681426328,0.7709117531776428,True,True,True,False,True,False,
487,96542,0,932,125453,0,932,True,96542,96542,0,932,False,True,True,False,H0,H0,0.6940990012660271,1.0,0.7706029415130615,False,True,True,False,False,True,self_pair
488,26993,0,288,181110,0,288,False,155320,155320,0,879,False,False,False,True,H0,H0,0.6523461271575295,0.5812653344885265,0.7706029415130615,False,False,False,False,False,False,
489,101620,1,697,101620,1,697,True,101620,101620,1,697,True,True,True,False,H1,H1,1.0000000000000002,1.0000000000000002,0.7706029415130615,True,True,True,False,False,True,self_pair
490,61954,0,404,74753,1,404,False,30090,30090,0,404,False,False,True,False,H0,H0,0.7459779972579944,0.7712947774471296,0.7706029415130615,False,True,True,False,True,False,
491,69708,0,127,117769,0,127,False,103681,103681,0,127,False,False,True,False,H0,H0,0.7510388192035692,0.7795930964833344,0.7706029415130615,False,True,True,False,True,False,
492,12823,0,1100,12436,0,1100,False,199038,199038,0,972,False,False,False,True,H0,H0,0.7457532070866977,0.6488844683733493,0.7706029415130615,False,False,False,False,False,False,
493,157129,0,703,105229,1,703,False,108517,108517,0,703,False,False,True,False,H0,H0,0.6819465811341152,0.6332972761146368,0.7706029415130615,False,False,False,False,False,False,
494,92970,0,897,35495,1,897,False,92970,92970,0,897,False,False,True,False,H0,H0,0.6474765175632088,1.0,0.7706029415130615,False,True,True,False,False,True,self_pair
495,171699,0,127,117769,0,127,False,118336,118336,0,127,False,False,True,False,H0,H0,0.8045922433920044,0.7931844051787287,0.7706029415130615,True,True,True,False,True,False,
496,3754,0,467,25363,0,467,False,168335,168335,0,158,False,False,False,True,H0,H0,0.6216599564409839,0.5713751421203864,0.7706029415130615,False,False,False,False,False,False,
497,53103,1,790,90358,0,790,True,90354,90354,1,790,False,True,True,False,H0,H1,0.6266932227418814,0.7699924582052858,0.7706029415130615,False,False,False,False,False,False,
498,51636,0,656,186838,1,656,False,51636,51636,0,656,False,False,True,False,H0,H0,0.5594590513008009,1.0000000000000002,0.7706029415130615,False,True,True,False,False,True,self_pair
499,65291,1,295,78716,0,295,True,65291,65291,1,295,False,True,True,False,H0,H1,0.7636850471406561,1.0000000000000002,0.7706029415130615,False,True,True,False,False,True,self_pair
500,166050,1,112,166337,1,112,True,166050,166050,1,112,False,True,True,False,H1,H1,0.9881029604061293,0.9999999999999999,0.7706029415130615,True,True,True,False,False,True,self_pair
501,87973,0,730,73955,0,730,False,125142,125142,0,429,False,False,False,True,H0,H0,0.5868670738900561,0.5497299716192783,0.7706029415130615,False,False,False,False,False,False,
502,25868,0,908,26519,0,908,False,22062,22062,0,960,False,False,False,True,H0,H0,0.8322619257541861,0.60778084446318,0.7706029415130615,True,False,False,False,False,False,
503,93159,0,821,61597,0,821,False,187210,187210,0,821,False,False,True,False,H0,H0,0.6712299899678577,0.6691499787518342,0.7706029415130615,False,False,False,False,False,False,
